epoch,connect_f,rate_type,block_1,block_2,block_3,block_4,block_5,block_6,block_7
0,IAND,A_l,0.031575694411724545,0.039976614552575195,0.05211525135212117,0.058946729780317425,0.06891085650469804,0.057479308532164985,0.06628857861768017
1,IAND,A_l,0.04105298650694323,0.05732624165646664,0.06406514709060257,0.07220384236928579,0.08859019236521679,0.08290801177153717,0.08858290663710584
2,IAND,A_l,0.048461454811396895,0.06326042317055366,0.06991273218447022,0.09101726772548915,0.1329108916961395,0.13118544569960586,0.14785409188485363
3,IAND,A_l,0.04798035766627337,0.06919293575458699,0.07838194649498742,0.10634187749914221,0.17399390968116554,0.1835596582911036,0.19989838471283783
4,IAND,A_l,0.05135264791346885,0.07615387976706565,0.08306218911935619,0.1189775295085735,0.20108980745882604,0.21240069415118243,0.22259411511120497
5,IAND,A_l,0.06134652702121046,0.08100858948252224,0.09181604084667858,0.12716061360127215,0.2271761507601351,0.23534193984023094,0.22945644619228606
6,IAND,A_l,0.061197855719574944,0.08841284277202846,0.09474476608070169,0.14371621930921402,0.24515595307221283,0.25849845817497186,0.23795737876548426
7,IAND,A_l,0.0757797215435956,0.09864519952653766,0.09661337276836775,0.1483672975419878,0.26704616374797646,0.27523597511085307,0.24359515765765768
8,IAND,A_l,0.0739002468081208,0.09959688433655747,0.10910747502301191,0.15798078141770922,0.2735287090679547,0.28574048291455517,0.2505900065104167
9,IAND,A_l,0.08005673445022858,0.1050603867651106,0.11212414664191171,0.15948802501231701,0.28187760361680037,0.29251291086007886,0.25834916948198194
10,IAND,A_l,0.08735803279790792,0.10849556300017213,0.11517204035509816,0.1637679692861196,0.2867066666886613,0.30166021123662723,0.26568878448761263
11,IAND,A_l,0.09163920608189728,0.1190463846868223,0.11030242679355381,0.17325908214122326,0.2946252908792582,0.30946391337626694,0.2711621533643017
12,IAND,A_l,0.09898782447651701,0.12586343181025875,0.11829749957935227,0.17104516587815843,0.30239452327693905,0.3154006820541244,0.27484570752393017
13,IAND,A_l,0.11378765495510787,0.12788247632550762,0.12255393277417433,0.18412089992213893,0.3096304884901992,0.3213876260293497,0.27996496252111486
14,IAND,A_l,0.11476697658633328,0.12544275296700966,0.1216394042109584,0.18747054778777802,0.31477874893325947,0.3240834828969595,0.28161951013513514
15,IAND,A_l,0.12532653330682636,0.12362309511717376,0.12247724790830868,0.1870821274078644,0.3202857283858565,0.3263985573708474,0.2875718125351915
16,IAND,A_l,0.13424162526388425,0.12695256654206696,0.12789172095221443,0.19343006718266118,0.32335167962151606,0.33029738417616833,0.2910568649704392
17,IAND,A_l,0.13730889035237803,0.14478873293679043,0.13521221521738414,0.19598698830819344,0.3292151442519179,0.3381280297631616,0.2930567286036036
18,IAND,A_l,0.13274961360939988,0.1628674784222165,0.13774921872594337,0.20480066591554932,0.33739144952447564,0.34160620887000287,0.2949587160402591
19,IAND,A_l,0.15634010651627103,0.1701553931107392,0.13630368688085057,0.20409405338871586,0.3424495318988422,0.3465877223659206,0.29864336993243246
20,IAND,A_l,0.15364397726617418,0.18496645248688018,0.13533379365732007,0.2173311388170397,0.35021708033106347,0.34858167493665543,0.29781362172719583
21,IAND,A_l,0.15904646950799065,0.18853926873421883,0.14285150948945466,0.2263856922184025,0.3495142825014957,0.34771728515625006,0.3013272672086149
22,IAND,A_l,0.1637376613982089,0.1937306254833668,0.1447516475711857,0.22406476682370846,0.3533585350792687,0.34742833043003946,0.29881987700591217
23,IAND,A_l,0.16506266875846967,0.1974166255813461,0.1514038373758127,0.23086119986869189,0.35460202328793644,0.35190987801766604,0.3017627612964527
