epoch,connect_f,rate_type,block_1,block_2,block_3,block_4,block_5,block_6,block_7
0,IAND,O_l,0.0045930944584511415,0.0077218010618879986,0.012912919929435659,0.025184107256365253,0.04977887815183347,0.09571577192426803,0.16243764516469592
1,IAND,O_l,0.004560451249818544,0.006447121366724238,0.0101265219954757,0.015008307792044978,0.020412135768581086,0.03431495460304054,0.0649974926097973
2,IAND,O_l,0.031326097948057165,0.038429348855405235,0.04665670308980856,0.05801901946196685,0.0727906441903329,0.11345734467377534,0.1871480855855856
3,IAND,O_l,0.04972016838219789,0.05876716353871802,0.0704740554362804,0.09489192618980062,0.12180689218881968,0.16895479769320101,0.2330096820453266
4,IAND,O_l,0.05130619320783529,0.06472752867518243,0.08333703848692747,0.11308972470395201,0.1333534996788781,0.16513363949887386,0.21143073004645271
5,IAND,O_l,0.10048635733557178,0.1129913093807461,0.12888349069131388,0.15085663666596283,0.1534391179815069,0.17813000378307997,0.22056950749577703
6,IAND,O_l,0.10775796115935386,0.1191975914680206,0.13643472903483625,0.15936960615553297,0.1575909863721143,0.17157834714597409,0.20970414995073194
7,IAND,O_l,0.11027787867430094,0.12026566213315673,0.13707787066966565,0.15452287862966727,0.1440968556447072,0.15495478999507323,0.19508870442708334
8,IAND,O_l,0.11326788849121817,0.12606313529315297,0.1403614142993549,0.15945615854349224,0.14659177075635205,0.14943399515237896,0.18671039203265766
9,IAND,O_l,0.11387994227645631,0.1287163469168517,0.14457096495069902,0.16352430120244757,0.1437673482808981,0.14509843706010697,0.18454941758164414
10,IAND,O_l,0.11452643331643694,0.12886241803298126,0.14281397252469447,0.16243109831938876,0.13717342067409205,0.13928497589386263,0.17112773173564189
11,IAND,O_l,0.1148427817467097,0.12887025738621619,0.14057916349118893,0.1568117055807028,0.13455866908167935,0.13767414264850786,0.16780928878096846
12,IAND,O_l,0.11656283969814712,0.13068177034189035,0.14327490866721213,0.16189228092227972,0.13503220704224733,0.13852396097269143,0.17151428772522523
13,IAND,O_l,0.11331314949301985,0.12505384769525613,0.13479489463943617,0.150989377820814,0.12355780386709952,0.12540428917687219,0.1560718433277027
14,IAND,O_l,0.11924690182681558,0.13273930173736437,0.13975090808696577,0.15179645263396943,0.12605165361284137,0.12797958786423141,0.15656067444397523
