epoch,connect_f,rate_type,block_1,block_2,block_3,block_4,block_5,block_6,block_7
0,,A_l,0.02849271517616134,0.03198786522891071,0.04176232836267969,0.04632695515950521,0.054657085521801096,0.06560014604448199,0.07662551467483109
1,,A_l,0.027701401495718744,0.028875919075699547,0.03962823721739623,0.04586008432749156,0.059671178594365853,0.06838398151569539,0.09203771642736487
2,,A_l,0.018070190742209148,0.02074351826229611,0.029455236486486486,0.03789233302210902,0.05819770881721565,0.06674964148719031,0.08612885346283784
3,,A_l,0.0222802491069914,0.017686032497131073,0.030519281421695743,0.03815786688177435,0.06671592781135628,0.062022303675746064,0.0801611548071509
4,,A_l,0.023287139094627655,0.016322479591713297,0.031103243698944915,0.033201011451514995,0.06234696534302857,0.06375850643123591,0.07232061162725226
5,,A_l,0.02361895479597487,0.016110549101958402,0.026297193389755114,0.0295841543524115,0.06048178457999016,0.06150694151182432,0.07706870689048423
6,,A_l,0.01944123436738779,0.0133226009102555,0.02123978331282332,0.02696862951055303,0.05149181469066723,0.054879403329110364,0.07313661317567567
7,,A_l,0.01843420489951297,0.016428914693024783,0.018724664911493525,0.030561739260011968,0.05083960455817145,0.056638975401182436,0.06637435775619369
8,,A_l,0.022243887051805723,0.014447093009948727,0.017192821244935732,0.031168911908123945,0.04933970683329815,0.05561471200204109,0.06866180144988739
9,,A_l,0.022838302963488814,0.013483971625834973,0.017579057195165136,0.03478144740199183,0.05222214020050323,0.05640968116554055,0.057060722832207214
10,,A_l,0.012961942064869511,0.011287448105511364,0.012384133295969919,0.031185364937997076,0.0513035198589703,0.05825901890660192,0.054739737295889636
11,,A_l,0.0141321411272427,0.013662971354819633,0.013199389517844261,0.03360600514454884,0.05080633764868384,0.05898937878307995,0.06260007566159911
12,,A_l,0.014287083535581025,0.012326823161528992,0.014714180886208477,0.034729622505806586,0.05208766353022945,0.050320187130489864,0.05880984744510135
13,,A_l,0.015125285666268152,0.011793802987347852,0.013275498742455833,0.03302379986187359,0.05232465589368665,0.05296119483741554,0.060423155088682436
14,,A_l,0.02233883027020875,0.00925886684709841,0.010636200775971284,0.03602422250283731,0.054847064318957625,0.05767547332488739,0.05430259360923423
15,,A_l,0.018852699581567236,0.008789985566525845,0.011197085853095529,0.03586855879775039,0.05356364207224803,0.05734981502498593,0.06373389991554054
16,,A_l,0.015095487773955406,0.00864171283739107,0.012321714882378104,0.03436718330726968,0.04986902185388514,0.056187810124577714,0.06246205922719594
17,,A_l,0.010138794511288135,0.00796145093333614,0.013363247519140847,0.03497420989715301,0.05094212025135487,0.05891885843362894,0.06136397628096846
18,,A_l,0.008703617228044047,0.0077730481689040724,0.012254130732905755,0.0329724560986768,0.046717978812552796,0.04919186153927364,0.05782723641610361
19,,A_l,0.006724136772456471,0.006312961513931687,0.010113103969677073,0.02893941037289731,0.04056566255586641,0.04547930193376971,0.054305892806869364
20,,A_l,0.017375921075408522,0.01025648106325854,0.012585240441399654,0.03652946369068042,0.045726810489688914,0.05186531135627815,0.05460556992539415
21,,A_l,0.019749096653482935,0.009950876772940695,0.011008503200771574,0.03253044953217377,0.04737513774150127,0.0543975830078125,0.06033077755489865
22,,A_l,0.013862156116210663,0.010005984757397625,0.013038628810160869,0.03340522663013355,0.047880808512369796,0.0576459180127393,0.05482386683558558
23,,A_l,0.012006066940926216,0.008674436324351541,0.011681812303560274,0.034810650456059085,0.052265682735958614,0.06010986877991273,0.052475387985641886
24,,A_l,0.014492193589339385,0.009213281644357217,0.012487791680000922,0.03506581418149106,0.05114443667300112,0.059130282015413864,0.06040830869932432
25,,A_l,0.013876898734419198,0.008536156770345327,0.011984077659813134,0.0368251370954084,0.05032877879099803,0.06081534720755912,0.06137497360641892
26,,A_l,0.012901635454581664,0.007473304465010359,0.009901783487818262,0.03607005901164837,0.04819144858970298,0.06261134792018581,0.06332479940878379
27,,A_l,0.013856278883444297,0.007344794702959489,0.011047992620382223,0.03709932275720545,0.04917722134976774,0.05617172653610643,0.057827786282376135
28,,A_l,0.011290940481263237,0.0077689912942078745,0.009282887518942892,0.03568938830951312,0.044558997626777175,0.05596483935106982,0.06132108671171173
29,,A_l,0.013740706953916463,0.008893123618117324,0.009279012680053711,0.03557923463013795,0.04254143517296593,0.053001335075309686,0.0592112498240428
30,,A_l,0.013484324286649894,0.00878842779107996,0.009924450436153925,0.03696512961172844,0.04260236722928983,0.05547490850225226,0.06031978022944819
31,,A_l,0.010688889268282297,0.008595060120831739,0.011032907812445012,0.03327936739534945,0.04301645089914133,0.04965718587239583,0.0622437623170045
32,,A_l,0.014375911236883285,0.007399604127213762,0.011642857714816258,0.03180209151259414,0.043157113564980996,0.04574763667476069,0.05370488897100226
33,,A_l,0.019914413894618954,0.008971873704377594,0.016515465470047685,0.03701045062090899,0.056639284700960725,0.05554556631827139,0.053603163710585586
34,,A_l,0.009047635503717372,0.008038081564344803,0.016656312856588276,0.03177702963889183,0.050194783253712696,0.05407756083720439,0.047228564013231986
35,,A_l,0.012714647494994843,0.01150869947296005,0.013863898612357472,0.03170264304221214,0.052886172457858246,0.05461904164907094,0.0505101659276464
36,,A_l,0.014921897837707587,0.014299147300892047,0.012857265300578898,0.032569094821139496,0.054762969145903714,0.05310869646501971,0.04978159311655406
37,,A_l,0.014523556372066877,0.020385668621406897,0.013871873821224177,0.033715883890787765,0.058333113386824315,0.05759326831714527,0.05694360131615991
38,,A_l,0.013104211773958293,0.019615775293058104,0.011021135089633701,0.0337853818326383,0.05389593313406179,0.05442796311936938,0.05677974116694819
39,,A_l,0.01119075527599266,0.02072896828522553,0.009166719677212004,0.03191689328030423,0.04921416548995284,0.05461216832066441,0.06264021589949324
40,,A_l,0.010359999832806286,0.022440658496306824,0.010937108649863855,0.036472518164832324,0.054727330938115853,0.05456391755525056,0.05172811972128379
41,,A_l,0.009878157361133679,0.018960372821704763,0.011198823516433304,0.03705743841222814,0.053301184027044625,0.0567918382249437,0.05688751495636261
42,,A_l,0.009346627168827228,0.017345942355491018,0.01051777117961162,0.03449840373821086,0.05327111321526605,0.05711131052927927,0.061047803174268014
43,,A_l,0.008899945530805503,0.01623803108662098,0.0105661594115936,0.03544011846318976,0.0589783814576295,0.055841669306024785,0.058578353744369364
44,,A_l,0.01598316833779619,0.01996275809434083,0.013211437173791833,0.03282131160701718,0.051660314336553353,0.06111969818940035,0.05738294446790541
45,,A_l,0.016582730654123665,0.02080541258459693,0.011979075165482253,0.029683774656003657,0.04696627780123874,0.06054577526745495,0.05721688485360361
46,,A_l,0.015832151110107835,0.020397958454785044,0.012725802155228347,0.0294088415197424,0.050542917337503525,0.05973431011577985,0.06416004627674549
47,,A_l,0.016632129480172925,0.020767188823974887,0.012913772651741096,0.029866819983130108,0.048106219317462,0.058085673564189186,0.0598435960374437
48,,A_l,0.016876593634888935,0.018557692433262732,0.011947142111288537,0.031482782449808205,0.05490734340908292,0.061321086711711714,0.06442013302364864
49,,A_l,0.01538592630678469,0.02076949246294864,0.012438421850805884,0.03444261808653135,0.051693615612683,0.05737249700872747,0.0590088990357545
50,,A_l,0.015778232802141894,0.01930123621279055,0.012090266287863789,0.03255791707081837,0.04876135061453055,0.05604085836324604,0.05677754170185812
51,,A_l,0.014125072204314911,0.02036359825649777,0.012562805467897706,0.03269272881585199,0.047332454372096704,0.05725839975717906,0.05993047490850226
52,,A_l,0.013020923948502756,0.0173969832626549,0.010764171411325267,0.03597563666266364,0.04845132913675394,0.05753869408959741,0.06397639094172296
53,,A_l,0.013395655933801117,0.017108355556522403,0.010765153008538322,0.03885742565533062,0.050537487408062354,0.05414863105292793,0.05943174619932432
54,,A_l,0.016360804170101613,0.013669078951483376,0.008603613655846398,0.03316089698860237,0.04517367938617328,0.06011344291068412,0.055845518369932436
55,,A_l,0.02145886609146187,0.015725227089615556,0.008855929245819915,0.02903446850475964,0.04048002088392104,0.06039332484339809,0.05323420344172297
56,,A_l,0.02026416629821331,0.01536023509395015,0.011080804171862902,0.033724544284579994,0.04548115773243948,0.05659787289731139,0.05689026428772523
57,,A_l,0.026648069689939685,0.01243448203748411,0.010685783248763903,0.03299835995510892,0.051073263357351496,0.056873768299549564,0.052065737612612614
58,,A_l,0.022527219610171276,0.01051974833548606,0.010879984847060195,0.03295800492570207,0.05056360605600718,0.0569987254099803,0.04924217430320946
59,,A_l,0.02607747858709043,0.013660965202090975,0.012353613569929792,0.03422127113685952,0.05634173831424196,0.05239593230926238,0.05342225770692568
60,,A_l,0.0224623094807874,0.013230538046037828,0.01101773064415734,0.03662491703892614,0.053920883316177504,0.054891225453969586,0.05326334635416667
61,,A_l,0.022355049714311823,0.012448287224984384,0.01052041955896326,0.032897124419341214,0.052351083841409775,0.05774269447670327,0.05682428033502253
62,,A_l,0.02560967005587913,0.010501313316929446,0.012289186855694195,0.03509891784942903,0.04696772120020411,0.0551533741993947,0.05616993947072073
63,,A_l,0.02029550948121526,0.00953658475532188,0.012010252153551256,0.03682022266559773,0.04698229265642596,0.0538042772997607,0.0566356762035473
64,,A_l,0.016739503757373708,0.008934741084640091,0.012873855797020167,0.03826814943605715,0.051909609957858246,0.05084283502252252,0.057848681200731986
65,,A_l,0.017259407822076266,0.008957777474377607,0.012542080234836887,0.03715986818880648,0.05119110657288147,0.051045873143651464,0.05956041490709459
66,,A_l,0.018094942644909694,0.009122291663745502,0.01269294549753,0.03733634948730469,0.05227606146185247,0.05199769166138795,0.06144975541948197
67,,A_l,0.018256904708372577,0.009104569216032286,0.012792991088317322,0.03752366486970369,0.05284228625598255,0.0521989427171312,0.06252804317989866
68,,A_l,0.018306397505708644,0.009044168231723545,0.012759511535232132,0.03658512046745232,0.05301044223544833,0.052743172860360364,0.06309385557432433
69,,A_l,0.01825204115730148,0.009047479242891879,0.012641655432211386,0.03627452334842166,0.05188046704541456,0.05331407151780686,0.06492985905827703
