epoch,connect_f,rate_type,block_1,block_2,block_3,block_4,block_5,block_6,block_7
0,ADD,A_l,0.04824331832361651,0.11422241056287609,0.23877493110862938,0.4577780027647277,0.8464945887660121,1.4889439763249577,2.5793550508516327
1,ADD,A_l,0.04537670072671529,0.09994889755506774,0.20310976483800391,0.3893746728295679,0.7304431812183276,1.3227580302470439,2.421412562464808
2,ADD,A_l,0.04447693988546595,0.0953223415323206,0.19335358207290235,0.36924218701886696,0.6940937557735959,1.2675383971618102,2.365392186620214
3,ADD,A_l,0.042984767137347044,0.09192195561555055,0.18653553026216524,0.35676892598470056,0.6729166529200099,1.237601615287162,2.3356004319749437
4,ADD,A_l,0.04128049005259265,0.08837616497331911,0.17978802672377575,0.34639843090160477,0.6587588336016681,1.219228658590231,2.3184687983882317
5,ADD,A_l,0.039334078898301,0.08499120162414,0.1729864515699782,0.3352217029880833,0.6420211448325768,1.1951215589368664,2.2853597005208335
6,ADD,A_l,0.03822857195192629,0.08426934695458627,0.17098974751996562,0.3297830530115076,0.6329835771440386,1.181702622422227,2.2694069802224104
7,ADD,A_l,0.038449303658158934,0.08421269784102568,0.1696179686365901,0.32683213551839196,0.6286016928183067,1.1778292269320103,2.2691358961500563
8,ADD,A_l,0.038153500036076385,0.08190859599156422,0.1677970714397259,0.3241802765442444,0.6249222282890801,1.1728959642015062,2.2625770912514076
9,ADD,A_l,0.03744131393797763,0.07883902068610663,0.16104680997831328,0.3125213416847023,0.60666831764015,1.1447965604764923,2.2209912549268016
10,ADD,A_l,0.03726467651289862,0.07939375198639191,0.16161085249067428,0.3119004653380798,0.605541263614689,1.1427546320734798,2.218748350401182
11,ADD,A_l,0.037139605965700234,0.07866608344756805,0.15969485849947543,0.3091102892214113,0.6017242294174057,1.1377186818165823,2.212154354061092
12,ADD,A_l,0.03651861443712905,0.07706141686654307,0.15713789011981036,0.30484092128169427,0.5944503234313415,1.1257940068975225,2.189488316441442
13,ADD,A_l,0.037099619572227065,0.07742697268992932,0.15616594993316377,0.30089364610276786,0.5875015258789062,1.115711109058277,2.180638218785192
14,ADD,A_l,0.036293957818735824,0.0767762242136775,0.15399232426205198,0.29676653028608446,0.5803926141412409,1.1055559038041949,2.165477305919201
15,ADD,A_l,0.03677924259288891,0.07690467168618967,0.15345309016940828,0.29604532052804755,0.5801691622347445,1.106493700731982,2.1697019284909915
16,ADD,A_l,0.03591418642181534,0.07629636386493305,0.15258707012142145,0.2950090116208738,0.5777939461372994,1.1029437640765765,2.164071847726633
17,ADD,A_l,0.03581146506575851,0.07680163190171524,0.15243404405611055,0.2945440223625114,0.577142251504434,1.1012383538323482,2.1609227635838963
18,ADD,A_l,0.035727340627360986,0.0761016220659823,0.1520733811833837,0.2931634799854175,0.5756664104289836,1.100493147566512,2.16142259202562
19,ADD,A_l,0.0347408801317215,0.07435714983725333,0.1481278200407286,0.28690038285813896,0.5652221817154068,1.0837127410613738,2.1295924831081083
20,ADD,A_l,0.035022228419243746,0.07447203322573825,0.14835267668371802,0.28746857514252533,0.5670463287078583,1.088037989161036,2.141549875070383
21,ADD,A_l,0.035284112836863536,0.07489761951807382,0.14846744408478607,0.2868414698420344,0.5653668652783642,1.0855930087802645,2.13879174584741
22,ADD,A_l,0.03508527268160571,0.07358718133187508,0.14620221627725138,0.28341265841647306,0.5600296914040506,1.076695897557714,2.123642380173142
23,ADD,A_l,0.034698556806590106,0.07333417465020944,0.14540785926956312,0.2831990181862771,0.5602520779446438,1.0798502054300392,2.137501759572072
24,ADD,A_l,0.0340036651841155,0.07219353774646381,0.14372291006483473,0.27991332664146085,0.5540092399528436,1.0681924905862894,2.1137178438203827
25,ADD,A_l,0.034592434898153085,0.07218183483089413,0.14333896594004586,0.27895628439413533,0.5525528503967836,1.0669143264358105,2.114701004715654
26,ADD,A_l,0.03390360818252907,0.07150120080054342,0.14240537248216234,0.2775496835107202,0.5496572546056799,1.0621397001249298,2.110761212873029
27,ADD,A_l,0.0337212056190044,0.07188632842656728,0.14290387136442168,0.27760617367856133,0.5498267508841851,1.0637758272188202,2.1174844277871623
28,ADD,A_l,0.03325159324182047,0.07024367918839326,0.14046842772681434,0.2732464128786379,0.5431574572314013,1.0527199410103463,2.0895468222128377
29,ADD,A_l,0.033160420688422954,0.0701851039319425,0.13973892916430225,0.2724453436361777,0.5420339086034277,1.051492639490076,2.0927552919130066
30,ADD,A_l,0.032784677035099755,0.06978053874797649,0.13942467629372537,0.27270447670876446,0.5427000715925887,1.053133165514147,2.0952797279701576
31,ADD,A_l,0.032741504209535616,0.06967293034802687,0.1384632093412382,0.2719146883165514,0.541327124243384,1.0518767210814333,2.0961067268440314
32,ADD,A_l,0.033183115828144656,0.07049622192039147,0.14106409399359077,0.2743784672505147,0.5437316894531249,1.0548396754909208,2.1022228893932997
33,ADD,A_l,0.033118551244606845,0.06946069861317539,0.13941401404303475,0.27169501674067864,0.5400121877859303,1.0500640869140625,2.097846503730293
34,ADD,A_l,0.032914754238214584,0.06934004216580777,0.13901419467754195,0.2717955563519452,0.5403454754803632,1.0500389305320945,2.094888223184121
35,ADD,A_l,0.032377713301160314,0.06834879275914785,0.13699273590569025,0.26804667979747326,0.53556878717096,1.0437266031901042,2.080818245002815
36,ADD,A_l,0.03198791986650175,0.06833413109049066,0.13722847388671325,0.2690348066725173,0.5372244688841673,1.0471229896889078,2.0930978586007885
37,ADD,A_l,0.031851798295974725,0.06776375276548369,0.13560450399244156,0.2656996099798528,0.5317858790492153,1.0386100975242822,2.076048155088682
38,ADD,A_l,0.03178067666453284,0.06770242334486128,0.13605514517775527,0.2672146118438996,0.5340451077298002,1.0430354212855435,2.089543523015203
39,ADD,A_l,0.031923048399590155,0.0679749406135834,0.1358779829901618,0.2671706311337583,0.5341142190469278,1.0433634165171028,2.091140334670608
40,ADD,A_l,0.03154736153177313,0.06697218697350305,0.1344518360790906,0.2644382597089888,0.5302347062944291,1.0384830784153294,2.0852342210374437
41,ADD,A_l,0.03129749859238531,0.06664468576242258,0.1337107366269773,0.2630500449790611,0.5277322648881791,1.0341433963260136,2.0764649537232542
42,ADD,A_l,0.031243484030972726,0.06633310328732739,0.13369957820789233,0.2626892210126997,0.5274150951488596,1.0341539812517595,2.078205830342061
43,ADD,A_l,0.031073245110812484,0.06613800761935947,0.1342257293494972,0.2635991981437614,0.5288434415250212,1.0374186747782939,2.0869695989935244
44,ADD,A_l,0.031068362362749943,0.06622923494459272,0.13375684377309438,0.26352653847084384,0.528412896233636,1.0350692336623732,2.077986433699324
45,ADD,A_l,0.03098015285827018,0.06608578696981207,0.13284198657886404,0.2620668153505067,0.526317596435547,1.0339678515185107,2.07750805004223
46,ADD,A_l,0.030711862149539297,0.06575534150407121,0.1331653358700039,0.26300405382036085,0.5278012387387389,1.0372376313080658,2.087525513795045
47,ADD,A_l,0.030997701861836886,0.06541731873074093,0.13155449188507354,0.2590716679890951,0.5202122937451613,1.0241146603146114,2.064235377956081
48,ADD,A_l,0.03168816421483014,0.06694731948611973,0.1341983885378451,0.2631376970995654,0.5264315905871692,1.0333352303719736,2.081180057010135
49,ADD,A_l,0.030376568168133226,0.06499522602235949,0.1321117233585667,0.2611203838039089,0.5249450271194046,1.032780002903294,2.0790251310881196
50,ADD,A_l,0.030876372311566327,0.06601659993867615,0.13275822648056995,0.261603020332955,0.5257763561901745,1.0335604006105716,2.077926498275619
51,ADD,A_l,0.030169609430673962,0.06479814031102635,0.13182913934862292,0.26035348359528965,0.5234341320690806,1.0310648325327278,2.076769579638232
52,ADD,A_l,0.03038932356211516,0.06490542652370693,0.13231949548463562,0.26087438738023916,0.5232471431697812,1.0300999546910192,2.0770329655827706
53,ADD,A_l,0.03023658921052744,0.06513127067067602,0.13175871780326773,0.2596997355555629,0.5209504548493807,1.0251746650214666,2.0680179080447636
54,ADD,A_l,0.0305104563096622,0.0649390424694027,0.13039833575755624,0.25718084111943973,0.5170021400795327,1.0185696713559262,2.05395287865991
55,ADD,A_l,0.030309405949738643,0.06482215561308302,0.1319151375744794,0.2600122743898684,0.5225522496678808,1.0287975964245497,2.074753220016892
56,ADD,A_l,0.02971837622625334,0.0637708719786223,0.12893212593353545,0.25589647379007424,0.5166979952975436,1.0192893088400903,2.055717399528435
57,ADD,A_l,0.029889751259271093,0.06362029131468351,0.12922419084085002,0.2559268453099706,0.5166561710941898,1.020124830641188,2.0589286185599662
58,ADD,A_l,0.029776705143687965,0.06323027879268199,0.12844354182750256,0.25495999138634484,0.5150875400852513,1.018263120908995,2.059183206644144
59,ADD,A_l,0.030083831097628626,0.06373067965378634,0.12964662560471543,0.2568621334728894,0.5177855276846671,1.0230305989583333,2.0659817532376126
60,ADD,A_l,0.02958975034254091,0.06356186480135533,0.1299119790395101,0.2568240294585357,0.5175943116883973,1.0236761419622746,2.0690175649282097
61,ADD,A_l,0.029287971489064334,0.06313048074911308,0.12891083794671138,0.2549493119523332,0.5144852303169868,1.017308690526464,2.0563453468116553
62,ADD,A_l,0.02891440609016934,0.06231068651955407,0.12802384350750898,0.2542849961701814,0.514114792282517,1.0177456967465512,2.0564591691300675
63,ADD,A_l,0.028823648218636037,0.06199634343654187,0.12751166455380553,0.2530321430515598,0.5123899648855398,1.0161251033748593,2.0586663323479732
64,ADD,A_l,0.029215186297356543,0.062246063808063135,0.12761883907489946,0.2531715255599838,0.5127727749111415,1.0170572641733533,2.0609345307221285
65,ADD,A_l,0.029253230438576087,0.06228309869766234,0.12747499749467178,0.25310156366846587,0.5127435632654139,1.0172182375246344,2.0606414519988734
66,ADD,A_l,0.028995056275848873,0.0619472893508705,0.1269164128346486,0.2522375433294623,0.5112621891605963,1.0141539702544342,2.054765031144426
67,ADD,A_l,0.028655729046813,0.061494966884991065,0.1263801364211349,0.2520794997344146,0.5118942948075027,1.0160800143405124,2.056912808804899
68,ADD,A_l,0.028725382980999643,0.061517163976892705,0.12618201702564685,0.2514539752994572,0.5107434246991132,1.0142921241554057,2.055498002885698
69,ADD,A_l,0.02874818323431788,0.061622938594302616,0.12629594459190024,0.25157717971114424,0.5107519476263374,1.014070802980715,2.053199561866554
70,ADD,A_l,0.02879960767857663,0.06167186971183296,0.12626462584143286,0.2514556678565773,0.5105793583500493,1.012494198910825,2.049417031777872
71,ADD,A_l,0.028750918604232168,0.06155908913225741,0.12614131403398945,0.2513074445294904,0.5101543460880315,1.012525128888654,2.049805787232545
72,ADD,A_l,0.02869890952432478,0.061468286020261755,0.12621614310118529,0.25169636322571354,0.5112376857448269,1.0152579642630912,2.0545417854377814
73,ADD,A_l,0.028767786852948306,0.06160873980135531,0.12624883651733398,0.25143327798929305,0.510680086977847,1.013927837749859,2.054437860712275
74,ADD,A_l,0.028637807648461144,0.06146243080362543,0.1261030983280491,0.25174932222108587,0.5114320634721636,1.0149078369140623,2.0551807300464526
75,ADD,A_l,0.02870483092359595,0.06148905958141292,0.12609695099495552,0.2513647594967404,0.5102768631668778,1.013344429634713,2.0530851896818696
76,ADD,A_l,0.028622649811409617,0.06133205557728672,0.12573610340152774,0.2508573274354677,0.5096355816265483,1.012596611504082,2.050445831573761
77,ADD,A_l,0.028523105221825683,0.06109423358161171,0.12532425141549325,0.2501586879695858,0.5086161982905757,1.0104629929001265,2.0473808769707205
78,ADD,A_l,0.028487040384395697,0.06110476212458568,0.1256314269057265,0.2509164380597639,0.5100585318900444,1.0134641630155545,2.052588110571509
79,ADD,A_l,0.028441827710684358,0.06110962017162426,0.1257378453606958,0.25121086567371814,0.5106584703600084,1.0138762877868104,2.0521234735712275
80,ADD,A_l,0.028496274674260937,0.06115035162315713,0.12544572890341818,0.25053945317998666,0.5095191130766998,1.0124040208421312,2.0507009695242115
81,ADD,A_l,0.028522709334218823,0.06128330756952096,0.12576932950062797,0.2513261142077747,0.5109549513808241,1.0142558329814189,2.051813348993525
82,ADD,A_l,0.02857572108775646,0.06140013589515343,0.12611559704617337,0.2517067763182494,0.5112509169020094,1.014623281118032,2.0548728049338396
83,ADD,A_l,0.028436670969198413,0.06110699327142388,0.12550174223410115,0.25077084378079256,0.5096702232017174,1.0122534949500281,2.0501016152871623
84,ADD,A_l,0.028586882728714125,0.06144548429025187,0.12619883090526135,0.25168820114823076,0.5112907822067673,1.0151376810159767,2.058002643757038
85,ADD,A_l,0.028630429023020976,0.06155382029645078,0.12637740642100842,0.2519789601231481,0.5117012573792054,1.0154227866782797,2.0580026437570385
86,ADD,A_l,0.02848179208802747,0.06144544670173715,0.12647016198785455,0.25257362331356015,0.5129162900082701,1.0173202377181871,2.0597726632882885
87,ADD,A_l,0.02845670269416259,0.061347551173992,0.12615720860592955,0.2522490389712222,0.5125094576998874,1.0169252962679474,2.0563447969453827
88,ADD,A_l,0.028513020626059527,0.06144424064739332,0.12612800340394717,0.25189277717659064,0.5114336443376971,1.0153892448356558,2.0574621252111487
89,ADD,A_l,0.02848809353403143,0.06136401440646198,0.1260271695283082,0.25159635629739846,0.511104136973888,1.0147354538376265,2.0566697679124433
90,ADD,A_l,0.02865913926481127,0.061598524853989894,0.1263828213150437,0.25215186729087485,0.5120003502648155,1.0162011223870353,2.057683721318975
