epoch,connect_f,rate_type,block_1,block_2,block_3,block_4,block_5,block_6,block_7
0,AND,A_l,0.0101327622258985,0.0052192828676722,0.0043122489173133,0.0019500234105565,0.0015446774594418,0.0015489732896959,0.0014631941511824
1,AND,A_l,0.0077040404886812,0.0030740494126672,0.0015895946605785,0.0008396887564444,0.0009724728695981,0.0018728445242117,0.0025486301731418
2,AND,A_l,0.0063191351589855,0.0036775367753999,0.001720565933365,0.0017351545729078,0.0010807277920009,0.002525673256264,0.0032651059262387
3,AND,A_l,0.0076490651379834,0.005638318555849,0.0035057604849875,0.0026180336067268,0.0027819796725436,0.0034350146044481,0.0032354131475225
4,AND,A_l,0.0086327780474413,0.0091289464417878,0.003860398455783,0.0041205689713761,0.003884220982457,0.0038720208245354,0.0032579576646959
5,AND,A_l,0.0098711947600046,0.0097956329852611,0.0026257166991362,0.0031808818782772,0.0036049232826576,0.0036447885874155,0.00427466040259
6,AND,A_l,0.0105619490952105,0.0103030424934249,0.0029793494456523,0.0038121541341145,0.0040260864807678,0.003590626759572,0.0044115771044481
7,AND,A_l,0.0101201387944522,0.0096456752167091,0.0029549491298091,0.0040572312501099,0.0038641508635099,0.0032785776499155,0.0040371181728603
8,AND,A_l,0.0099563798657408,0.0097039417103604,0.0037832238652684,0.0040512944126988,0.0037688521651534,0.0033709551836993,0.0040822072072072
9,AND,A_l,0.0108322432717761,0.0104477255194036,0.0053915461978396,0.0049709801201347,0.0043638762053068,0.0039571126302083,0.0051489477759009
10,AND,A_l,0.0108131089726009,0.0100383463206591,0.005208176535529,0.0045270232466964,0.0040003458658854,0.003485327368384,0.0038996516047297
11,AND,A_l,0.0111684895850516,0.0102334688375662,0.0043688207059293,0.0034651541495108,0.0038664190618841,0.0030417227530264,0.0039727838189752
12,AND,A_l,0.0123107559509105,0.0115982422957549,0.0055272686588871,0.0043076609706019,0.0045339223500844,0.0039521638337556,0.0055882909276463
13,AND,A_l,0.0134090307328078,0.0118205375499553,0.0057852654843717,0.0046228202613624,0.0047553809913429,0.0038357296505489,0.0050026833474099
14,AND,A_l,0.0140624363143164,0.0121013253658741,0.0059496733519408,0.0057270032865507,0.0047100513905018,0.0036091847462697,0.0050593195734797
15,AND,A_l,0.0149234091644888,0.0111021646508225,0.0060755025159131,0.0060490530890387,0.0041702889107369,0.0036397023243947,0.0052567215653153
16,AND,A_l,0.0150800946059527,0.0120697016114587,0.0060315389890928,0.0053400177139419,0.004123034777942,0.0038787566863738,0.0054299294411599
17,AND,A_l,0.0158490439256032,0.0121565794085597,0.0064821565473401,0.0057371586292713,0.0041359910019883,0.004038905238246,0.0065538561021959
18,AND,A_l,0.0196749001472919,0.0139345789814854,0.0067014672734715,0.0061613632752014,0.0043540473456855,0.0048659041121199,0.0061618014498873
19,AND,A_l,0.0148017754157384,0.0150896681321633,0.0065123304590448,0.0061977661407745,0.0045515868040892,0.0052392633111627,0.0063394082559121
20,AND,A_l,0.0205133402938241,0.0172724396258861,0.0079137312399374,0.0063770139539563,0.0046114191278681,0.0052433873082066,0.006568702491554
21,AND,A_l,0.017571255833179,0.0167256217819076,0.0063787279902277,0.0063679239771387,0.0044872868168461,0.0052344519812781,0.0064565297719594
22,AND,A_l,0.0206200785196579,0.0178356433773899,0.0072457253395974,0.0064314077566335,0.004707130225929,0.0052755544851492,0.0066720773507882
23,AND,A_l,0.0280385491278794,0.0188145068314698,0.0083171032570503,0.0060455476915514,0.0047395723360078,0.0048062436215512,0.0069024713189752
24,AND,A_l,0.030132160933168,0.018368983590925,0.0075679641586166,0.005752623618186,0.0048013291917405,0.0050982226122606,0.0083359726914414
25,AND,A_l,0.0406888652223724,0.0207744251500378,0.0102330199233046,0.0057625212110914,0.0057632515022346,0.0051225541948198,0.0082853849943693
26,AND,A_l,0.0474675951508788,0.0298636603999782,0.0121004667368021,0.0067684757816898,0.0068950137576541,0.0053007108671171,0.0083216761683558
27,AND,A_l,0.0458430285389358,0.0356764444359787,0.0152268474166457,0.0076622060827306,0.0062303629007425,0.0043620891399211,0.0081611152167792
28,AND,A_l,0.0465984978117384,0.03938160447387,0.0199869280462866,0.0082002588220544,0.0069901406228005,0.0043817468591638,0.0087643185177364
29,AND,A_l,0.0625838700446996,0.0449823817691287,0.0229243029345263,0.008387617162756,0.0069641250747818,0.0049571819133586,0.0091211817286036
30,AND,A_l,0.0706444491405744,0.0543526416426306,0.0236482362489442,0.0084178168494422,0.0073139774906742,0.0056190834389076,0.010865357545045
31,AND,A_l,0.0784227180856842,0.0584761033187041,0.0262029836843679,0.0096355214849248,0.0077568604065491,0.006726514111768,0.0120360228392454
32,AND,A_l,0.0890025513934659,0.066917268542556,0.0286825240195334,0.0108151392893748,0.0085908700753976,0.0080067402607685,0.0135465054898648
33,AND,A_l,0.0895045595663087,0.0675185457006231,0.0330851163950052,0.0132798203476914,0.0105218973245706,0.0100362966726492,0.014454884572072
34,AND,A_l,0.0906925496754345,0.0732339212486335,0.0344495064503437,0.0161418485211896,0.0110836200885944,0.0105682922913147,0.0146896774704391
35,AND,A_l,0.0911609758664896,0.0756530724130235,0.0359052537797807,0.0166942922918646,0.0111270595241237,0.0105150927294481,0.0146803297438063
36,AND,A_l,0.0891423199896339,0.0709045078303362,0.0376132415221618,0.0170048034942901,0.0112827404125316,0.0108514734216638,0.0145335154490427
37,AND,A_l,0.0872132227764473,0.0682125236537005,0.0377025174665021,0.0182496491853181,0.0101120751183312,0.0095748214034346,0.0137576541385135
38,AND,A_l,0.0918797254562378,0.0757515129742321,0.0422426086288314,0.0183604042809288,0.0102411905924479,0.0085098679001266,0.0131555505701013
39,AND,A_l,0.0944855704500868,0.0747175920117008,0.0410247858580168,0.0183127635234111,0.00983511435019,0.0079920313379786,0.0126892639710022
40,AND,A_l,0.0945023860748823,0.0706854237092507,0.0388132688161489,0.0164784010466154,0.0088675215437605,0.0078863195470861,0.0131335559192004
41,AND,A_l,0.0937226136793961,0.0691246540696771,0.0370717156040775,0.0162399652841928,0.0084700025953688,0.0073844291068412,0.0130054370777027
42,AND,A_l,0.0899671432939735,0.0725878600601677,0.0371674116667326,0.0164600406681095,0.0085729306882566,0.0072284045520129,0.0133166613879504
43,AND,A_l,0.0920363847199861,0.0777243332819895,0.0406754317584338,0.0162208402479017,0.0082052076185071,0.0069582827456362,0.0131077122043918
44,AND,A_l,0.0950626653056961,0.0798980470176215,0.0442291315611418,0.0177593488950987,0.0086172636564787,0.0072825663798564,0.0155221750070382
45,AND,A_l,0.0927970186547116,0.0773993660737802,0.0442534223333135,0.0171339103767463,0.0084558779054933,0.0072076471002252,0.0156480943834459
46,AND,A_l,0.0906913469772081,0.0778364544516211,0.0444750914702544,0.0172446482890361,0.0083525717795432,0.0070030968468468,0.0158949843398085
