epoch,connect_f,rate_type,block_1,block_2,block_3,block_4,block_5,block_6,block_7
0,AND,O_l,0.010132762225898538,0.005219282867672207,0.00431224891731331,0.0019500234105565527,0.0015446774594418638,0.001548973289695946,0.0014631941511824324
1,AND,O_l,0.008687591767525886,0.0031580124889408145,0.0019325801918098516,0.000912760829066371,0.0009111971468538852,0.001924531953828829,0.0027262369791666665
2,AND,O_l,0.007176286331168165,0.00232023591393823,0.0002367281698965812,0.0003695273184561515,0.00036490500510275893,0.0008215002111486488,0.0010287997958896395
3,AND,O_l,0.007101554457131806,0.0021111492638115413,8.952939832532727e-05,5.301054533537444e-06,9.828859621340088e-06,1.7870653856981982e-06,5.498662725225225e-07
4,AND,O_l,0.007079935825622832,0.0021057456463306873,9.000193965327633e-05,5.361196157094594e-06,9.10716013865428e-06,1.099732545045045e-06,0.0
5,AND,O_l,0.007114397244410472,0.0021157114355413766,8.983440227336712e-05,5.309646194045608e-06,9.210260064752251e-06,1.099732545045045e-06,0.0
6,AND,O_l,0.007081803572070491,0.002109894881377349,9.072363913596212e-05,5.3354211755701015e-06,9.004060212556306e-06,1.099732545045045e-06,5.498662725225225e-07
1,AND,O_l,0.007704040488681277,0.003074049412667214,0.0015895946605785473,0.0008396887564444327,0.0009724728695981138,0.0018728445242117116,0.0025486301731418924
2,AND,O_l,0.006319135158985585,0.0036775367753999733,0.0017205659333650056,0.0017351545729078688,0.0010807277920009855,0.0025256732562640763,0.0032651059262387384
3,AND,O_l,0.007649065137983443,0.005638318555849092,0.003505760484987551,0.0026180336067268438,0.002781979672543637,0.0034350146044481986,0.0032354131475225223
4,AND,O_l,0.008632778047441362,0.009128946441787857,0.003860398455783054,0.004120568971376162,0.0038842209824570665,0.0038720208245354728,0.003257957664695946
5,AND,O_l,0.00987119476000468,0.009795632985261109,0.00262571669913627,0.003180881878277203,0.003604923282657657,0.0036447885874155406,0.004274660402590089
6,AND,O_l,0.010561949095210516,0.010303042493424976,0.0029793494456523176,0.003812154134114583,0.004026086480767878,0.003590626759572072,0.004411577104448197
7,AND,O_l,0.01012013879445222,0.00964567521670917,0.0029549491298091306,0.004057231250109974,0.003864150863509995,0.0032785776499155406,0.004037118172860361
